batch_id,bank_trx_id,settlement_date,credit_date,batch_net,bank_amount,batch_gross,batch_refund,batch_order_count,bank_description,bank_description_clean,match_label,amount_diff,amount_abs_diff,amount_pct_diff,amount_log_ratio,fee_adjusted_diff,date_diff_days,date_diff_abs,is_weekend_credit,desc_jaccard,desc_seq_ratio,keyword_shopee_flag,batch_size_log,refund_ratio,group_size
BATCH000030,BANK0000008,2025-11-15,2025-11-15,80418.75,80418.75,84551.59,1652.03,328,sp sETTLEMENT  495869,SP SETTLEMENT 495869,1,0.0,0.0,0.0,0.0,2480.8099999999977,0,0,1,0.25,0.7027027027027027,1,5.796057750765372,0.01953872186200165,1
BATCH000030,BANK0000010,2025-11-15,2025-11-15,80418.75,78489.82,84551.59,1652.03,328,SH0PEE DIGITAL-675070,SH0PEE DIGITAL 675070,0,1928.929999999993,1928.929999999993,0.023986072899665725,0.024278117509988206,4409.739999999991,0,0,1,0.0,0.42105263157894735,1,5.796057750765372,0.01953872186200165,1
BATCH000030,BANK0000066,2025-11-15,2025-11-13,80418.75,77235.74,84551.59,1652.03,328,SP  Settlement    246092,SP SETTLEMENT 246092,0,3183.0099999999948,3183.0099999999948,0.03958044610243251,0.0403845422260769,5663.819999999992,2,2,0,0.25,0.7027027027027027,1,5.796057750765372,0.01953872186200165,1
BATCH000030,BANK0000070,2025-11-15,2025-11-07,80418.75,76691.65,84551.59,1652.03,328,SP Settlement 578680,SP SETTLEMENT 578680,0,3727.100000000006,3727.100000000006,0.04634615683531522,0.04745391690435241,6207.9100000000035,8,8,0,0.25,0.7027027027027027,1,5.796057750765372,0.01953872186200165,1
BATCH000032,BANK0000031,2025-11-19,2025-11-19,116733.85,116733.85,122876.36,2674.08,495,SH0PEE DIGITAL  645842,SH0PEE DIGITAL 645842,1,0.0,0.0,0.0,0.0,3468.429999999993,0,0,0,0.0,0.42105263157894735,1,6.206575926724928,0.021762363403343,1
BATCH000033,BANK0000002,2025-11-23,2025-11-24,98605.95,98605.95,105459.31,3645.33,401,SP Settlement  341607,SP SETTLEMENT 341607,1,0.0,0.0,0.0,0.0,3208.029999999999,-1,1,0,0.25,0.7027027027027027,1,5.996452088619021,0.034566222745056836,1
BATCH000034,BANK0000009,2025-11-26,2025-12-03,78026.57,75659.75,82947.24,2292.67,312,sp sETTLEMENT702338,SP SETTLEMENT702338,0,2366.820000000007,2366.820000000007,0.030333513314759405,0.030802693851843088,4994.820000000007,-7,7,0,0.0,0.7222222222222222,1,5.746203190540153,0.027640099899647053,1
BATCH000034,BANK0000032,2025-11-26,2025-11-27,78026.57,78026.57,82947.24,2292.67,312,shopee digital735472,SHOPEE DIGITAL735472,1,0.0,0.0,0.0,0.0,2628.0,-1,1,0,0.3333333333333333,0.4864864864864865,1,5.746203190540153,0.027640099899647053,1
BATCH000034,BANK0000037,2025-11-26,2025-12-01,78026.57,80748.32,82947.24,2292.67,312,sHOPEE pAYOUT  666883,SHOPEE PAYOUT 666883,0,-2721.75,2721.75,0.03488234841029152,-0.03428731523943718,93.75,-5,5,0,0.25,0.43243243243243246,1,5.746203190540153,0.027640099899647053,1
BATCH000036,BANK0000009,2025-11-30,2025-12-03,80748.32,75659.75,86613.01,3346.41,336,sp sETTLEMENT702338,SP SETTLEMENT702338,0,5088.570000000007,5088.570000000007,0.06301765782867069,0.06509000909128027,7606.849999999991,-3,3,0,0.0,0.7222222222222222,1,5.820082930352362,0.03863634343154683,1
BATCH000036,BANK0000032,2025-11-30,2025-11-27,80748.32,78026.57,86613.01,3346.41,336,shopee digital735472,SHOPEE DIGITAL735472,0,2721.75,2721.75,0.033706583616848,0.03428731523943718,5240.029999999984,3,3,0,0.3333333333333333,0.4864864864864865,1,5.820082930352362,0.03863634343154683,1
BATCH000036,BANK0000037,2025-11-30,2025-12-01,80748.32,80748.32,86613.01,3346.41,336,sHOPEE pAYOUT  666883,SHOPEE PAYOUT 666883,1,0.0,0.0,0.0,0.0,2518.2799999999843,-1,1,0,0.25,0.43243243243243246,1,5.820082930352362,0.03863634343154683,1
BATCH000037,BANK0000009,2025-12-02,2025-12-03,75659.75,75659.75,80359.42,2194.46,316,sp sETTLEMENT702338,SP SETTLEMENT702338,1,0.0,0.0,0.0,0.0,2505.209999999992,-1,1,0,0.0,0.7222222222222222,1,5.75890177387728,0.027308061705771398,1
BATCH000037,BANK0000032,2025-12-02,2025-11-27,75659.75,78026.57,80359.42,2194.46,316,shopee digital735472,SHOPEE DIGITAL735472,0,-2366.820000000007,2366.820000000007,0.03128241898763883,-0.030802693851843088,138.38999999998487,5,5,0,0.3333333333333333,0.4864864864864865,1,5.75890177387728,0.027308061705771398,1
BATCH000037,BANK0000037,2025-12-02,2025-12-01,75659.75,80748.32,80359.42,2194.46,316,sHOPEE pAYOUT  666883,SHOPEE PAYOUT 666883,0,-5088.570000000007,5088.570000000007,0.06725597163617389,-0.06509000909128027,2583.360000000015,1,1,0,0.25,0.43243243243243246,1,5.75890177387728,0.027308061705771398,1
BATCH000038,BANK0000002,2025-12-04,2025-11-24,105163.4,98605.95,110394.39,2073.86,435,SP Settlement  341607,SP SETTLEMENT 341607,0,6557.449999999997,6557.449999999997,0.06235486870907557,0.06438309405062803,9714.580000000002,10,10,0,0.25,0.7027027027027027,1,6.077642243349034,0.018785918378642248,1
BATCH000038,BANK0000019,2025-12-04,2025-12-07,105163.4,105163.4,110394.39,2073.86,435,sHOPEE dIGITAL my 115296,SHOPEE DIGITAL MY 115296,1,0.0,0.0,0.0,0.0,3157.1300000000047,-3,3,1,0.2,0.4878048780487805,1,6.077642243349034,0.018785918378642248,1
BATCH000038,BANK0000069,2025-12-04,2025-12-12,105163.4,104353.64,110394.39,2073.86,435,shopee-payout-857812,SHOPEE PAYOUT 857812,0,809.7599999999948,809.7599999999948,0.007700017306401227,0.007729741715619909,3966.8899999999994,-8,8,0,0.25,0.43243243243243246,1,6.077642243349034,0.018785918378642248,1
BATCH000039,BANK0000019,2025-12-11,2025-12-07,104353.64,105163.4,110130.04,2461.21,429,sHOPEE dIGITAL my 115296,SHOPEE DIGITAL MY 115296,0,-809.7599999999948,809.7599999999948,0.007759767651612294,-0.007729741715619909,2505.429999999993,4,4,1,0.2,0.4878048780487805,1,6.063785208687608,0.022348216708175172,1
BATCH000039,BANK0000069,2025-12-11,2025-12-12,104353.64,104353.64,110130.04,2461.21,429,shopee-payout-857812,SHOPEE PAYOUT 857812,1,0.0,0.0,0.0,0.0,3315.189999999988,-1,1,0,0.25,0.43243243243243246,1,6.063785208687608,0.022348216708175172,1
BATCH000040,BANK0000019,2025-12-13,2025-12-07,108515.55,105163.4,115702.79,3527.8,457,sHOPEE dIGITAL my 115296,SHOPEE DIGITAL MY 115296,0,3352.1500000000087,3352.1500000000087,0.03089096447467675,0.03137785591995801,7011.5899999999965,6,6,1,0.2,0.4878048780487805,1,6.126869184114185,0.030490189562412458,1
BATCH000040,BANK0000069,2025-12-13,2025-12-12,108515.55,104353.64,115702.79,3527.8,457,shopee-payout-857812,SHOPEE PAYOUT 857812,0,4161.9100000000035,4161.9100000000035,0.03835312082001154,0.03910759763557792,7821.349999999991,1,1,0,0.25,0.43243243243243246,1,6.126869184114185,0.030490189562412458,1
BATCH000041,BANK0000009,2025-12-13,2025-12-03,80530.89,75659.75,85544.5,2373.03,322,sp sETTLEMENT702338,SP SETTLEMENT702338,0,4871.139999999999,4871.139999999999,0.06048784509894277,0.06239372312311886,7511.720000000001,10,10,0,0.0,0.7222222222222222,1,5.777652323222656,0.027740298908755096,1
BATCH000041,BANK0000036,2025-12-13,2025-12-13,80530.89,80530.89,85544.5,2373.03,322,sp sETTLEMENT  233412,SP SETTLEMENT 233412,1,0.0,0.0,0.0,0.0,2640.5800000000017,0,0,1,0.25,0.7027027027027027,1,5.777652323222656,0.027740298908755096,1
BATCH000042,BANK0000033,2025-12-17,2025-12-18,53979.3,53979.3,57980.13,2192.99,220,SHOPEE DIGITAL  447579,SHOPEE DIGITAL 447579,1,0.0,0.0,0.0,0.0,1807.8399999999965,-1,1,0,0.25,0.47368421052631576,1,5.3981627015177525,0.037823130096465804,1
BATCH000042,BANK0000049,2025-12-17,2025-12-26,53979.3,51945.1,57980.13,2192.99,220,sp sETTLEMENT  294077,SP SETTLEMENT 294077,0,2034.2000000000044,2034.2000000000044,0.03768481621658681,0.03841252264596129,3842.040000000001,-9,9,0,0.25,0.7027027027027027,1,5.3981627015177525,0.037823130096465804,1
BATCH000043,BANK0000011,2025-12-19,2025-12-20,41866.94,41862.94,44178.36,946.32,170,shopee digital-386255,SHOPEE DIGITAL 386255,1,4.0,4.0,9.554077752040153e-05,9.554305965764343e-05,1369.0999999999985,-1,1,1,0.25,0.47368421052631576,1,5.14166355650266,0.021420442044476073,1
BATCH000044,BANK0000038,2025-12-24,2026-01-03,94981.87,97192.72,100790.86,2618.09,389,sHOPEE pAYOUT-712321,SHOPEE PAYOUT 712321,0,-2210.850000000006,2210.850000000006,0.023276547408468646,-0.023009540773420767,980.0500000000029,-10,10,1,0.25,0.43243243243243246,1,5.966146739123692,0.025975470394835404,1
BATCH000044,BANK0000053,2025-12-24,2025-12-25,94981.87,91381.16,100790.86,2618.09,389,SHOPEE-PAYOUT837446,SHOPEE PAYOUT837446,0,3600.709999999992,3600.709999999992,0.03790944524465555,0.038646286139004005,6791.610000000001,-1,1,0,0.3333333333333333,0.4444444444444444,1,5.966146739123692,0.025975470394835404,1
BATCH000045,BANK0000038,2025-12-25,2026-01-03,91381.16,97192.72,97806.71,3421.44,379,sHOPEE pAYOUT-712321,SHOPEE PAYOUT 712321,0,-5811.559999999998,5811.559999999998,0.06359691647600006,-0.06165582691242477,2807.449999999997,-9,9,1,0.25,0.43243243243243246,1,5.940171252720432,0.03498164900956181,1
BATCH000045,BANK0000053,2025-12-25,2025-12-25,91381.16,91381.16,97806.71,3421.44,379,SHOPEE-PAYOUT837446,SHOPEE PAYOUT837446,1,0.0,0.0,0.0,0.0,3004.1100000000006,0,0,0,0.3333333333333333,0.4444444444444444,1,5.940171252720432,0.03498164900956181,1
BATCH000046,BANK0000001,2025-12-26,2025-12-30,51945.1,58896.94,54927.09,1339.01,217,Shopee Payout250940,SHOPEE PAYOUT250940,0,-6951.840000000004,6951.840000000004,0.13383052491957864,-0.12559947297042662,5308.860000000008,-4,4,0,0.3333333333333333,0.4444444444444444,1,5.384495062789089,0.02437795266415898,1
BATCH000046,BANK0000033,2025-12-26,2025-12-18,51945.1,53979.3,54927.09,1339.01,217,SHOPEE DIGITAL  447579,SHOPEE DIGITAL 447579,0,-2034.2000000000044,2034.2000000000044,0.03916057529969149,-0.03841252264596129,391.22000000000844,8,8,0,0.25,0.47368421052631576,1,5.384495062789089,0.02437795266415898,1
BATCH000046,BANK0000049,2025-12-26,2025-12-26,51945.1,51945.1,54927.09,1339.01,217,sp sETTLEMENT  294077,SP SETTLEMENT 294077,1,0.0,0.0,0.0,0.0,1642.979999999996,0,0,0,0.25,0.7027027027027027,1,5.384495062789089,0.02437795266415898,1
BATCH000046,BANK0000001_DUP,2025-12-26,2025-12-30,51945.1,58896.94,54927.09,1339.01,217,Shopee Payout250940,SHOPEE PAYOUT250940,0,-6951.840000000004,6951.840000000004,0.13383052491957864,-0.12559947297042662,5308.860000000008,-4,4,0,0.3333333333333333,0.4444444444444444,1,5.384495062789089,0.02437795266415898,1
BATCH000047,BANK0000001,2025-12-30,2025-12-30,58896.94,58896.94,62595.08,1726.82,247,Shopee Payout250940,SHOPEE PAYOUT250940,1,0.0,0.0,0.0,0.0,1971.3199999999997,0,0,0,0.3333333333333333,0.4444444444444444,1,5.5134287461649825,0.027587152217075205,1
BATCH000047,BANK0000047,2025-12-30,2026-01-03,58896.94,61378.32,62595.08,1726.82,247,SP Settlement  833094,SP SETTLEMENT 833094,0,-2481.3799999999974,2481.3799999999974,0.04213088150250246,-0.041266855090203336,510.0599999999977,-4,4,1,0.25,0.7027027027027027,1,5.5134287461649825,0.027587152217075205,1
BATCH000047,BANK0000049,2025-12-30,2025-12-26,58896.94,51945.1,62595.08,1726.82,247,sp sETTLEMENT  294077,SP SETTLEMENT 294077,0,6951.840000000004,6951.840000000004,0.11803397595868315,0.12559947297042662,8923.160000000003,4,4,0,0.25,0.7027027027027027,1,5.5134287461649825,0.027587152217075205,1
BATCH000047,BANK0000001_DUP,2025-12-30,2025-12-30,58896.94,58896.94,62595.08,1726.82,247,Shopee Payout250940,SHOPEE PAYOUT250940,0,0.0,0.0,0.0,0.0,1971.3199999999997,0,0,0,0.3333333333333333,0.4444444444444444,1,5.5134287461649825,0.027587152217075205,1
BATCH000048,BANK0000007,2026-01-02,2026-01-07,97192.72,86065.5,103034.5,2794.64,406,sHOPEE pAYOUT 860212,SHOPEE PAYOUT 860212,0,11127.220000000001,11127.220000000001,0.11448614669905319,0.12158584706642905,14174.36,-5,5,0,0.25,0.43243243243243246,1,6.008813185442595,0.02712334218150231,1
BATCH000048,BANK0000026,2026-01-02,2026-01-12,97192.72,95126.08,103034.5,2794.64,406,Shopee Digital MY 981551,SHOPEE DIGITAL MY 981551,0,2066.6399999999994,2066.6399999999994,0.021263320956549002,0.021492418417013326,5113.779999999999,-10,10,0,0.2,0.4878048780487805,1,6.008813185442595,0.02712334218150231,1
BATCH000048,BANK0000038,2026-01-02,2026-01-03,97192.72,97192.72,103034.5,2794.64,406,sHOPEE pAYOUT-712321,SHOPEE PAYOUT 712321,1,0.0,0.0,0.0,0.0,3047.1399999999994,-1,1,1,0.25,0.43243243243243246,1,6.008813185442595,0.02712334218150231,1
BATCH000048,BANK0000053,2026-01-02,2025-12-25,97192.72,91381.16,103034.5,2794.64,406,SHOPEE-PAYOUT837446,SHOPEE PAYOUT837446,0,5811.559999999998,5811.559999999998,0.05979419034676669,0.06165582691242477,8858.699999999997,8,8,0,0.3333333333333333,0.4444444444444444,1,6.008813185442595,0.02712334218150231,1
BATCH000049,BANK0000001,2026-01-03,2025-12-30,61378.32,58896.94,65364.64,1898.21,259,Shopee Payout250940,SHOPEE PAYOUT250940,0,2481.3799999999974,2481.3799999999974,0.04042762982108336,0.041266855090203336,4569.489999999998,4,4,0,0.3333333333333333,0.4444444444444444,1,5.560681631015528,0.029040319047117832,1
BATCH000049,BANK0000021,2026-01-03,2026-01-11,61378.32,59557.5,65364.64,1898.21,259,Shopee Payout-601819,SHOPEE PAYOUT 601819,0,1820.8199999999997,1820.8199999999997,0.02966552359204357,0.03011394779205645,3908.9300000000003,-8,8,1,0.25,0.43243243243243246,1,5.560681631015528,0.029040319047117832,1
BATCH000049,BANK0000047,2026-01-03,2026-01-03,61378.32,61378.32,65364.64,1898.21,259,SP Settlement  833094,SP SETTLEMENT 833094,1,0.0,0.0,0.0,0.0,2088.1100000000006,0,0,1,0.25,0.7027027027027027,1,5.560681631015528,0.029040319047117832,1
BATCH000049,BANK0000001_DUP,2026-01-03,2025-12-30,61378.32,58896.94,65364.64,1898.21,259,Shopee Payout250940,SHOPEE PAYOUT250940,0,2481.3799999999974,2481.3799999999974,0.04042762982108336,0.041266855090203336,4569.489999999998,4,4,0,0.3333333333333333,0.4444444444444444,1,5.560681631015528,0.029040319047117832,1
BATCH000050,BANK0000007,2026-01-06,2026-01-07,86065.5,86065.5,92468.5,3420.33,352,sHOPEE pAYOUT 860212,SHOPEE PAYOUT 860212,1,0.0,0.0,0.0,0.0,2982.6699999999983,-1,1,0,0.25,0.43243243243243246,1,5.8664680569332965,0.03698913684119457,1
BATCH000050,BANK0000026,2026-01-06,2026-01-12,86065.5,95126.08,92468.5,3420.33,352,Shopee Digital MY 981551,SHOPEE DIGITAL MY 981551,0,-9060.580000000002,9060.580000000002,0.10527540071224825,-0.10009342864941573,6077.9100000000035,-6,6,0,0.2,0.4878048780487805,1,5.8664680569332965,0.03698913684119457,1
BATCH000050,BANK0000038,2026-01-06,2026-01-03,86065.5,97192.72,92468.5,3420.33,352,sHOPEE pAYOUT-712321,SHOPEE PAYOUT 712321,0,-11127.220000000001,11127.220000000001,0.12928780986574182,-0.12158584706642905,8144.550000000003,3,3,1,0.25,0.43243243243243246,1,5.8664680569332965,0.03698913684119457,1
BATCH000050,BANK0000052,2026-01-06,2026-01-07,86065.5,81769.8,92468.5,3420.33,352,sHOPEE dIGITAL my-730443,SHOPEE DIGITAL MY 730443,0,4295.699999999997,4295.699999999997,0.0499119856388448,0.05120004159398839,7278.369999999995,-1,1,0,0.2,0.4878048780487805,1,5.8664680569332965,0.03698913684119457,1
BATCH000051,BANK0000007,2026-01-06,2026-01-07,81769.8,86065.5,87544.33,3030.0,338,sHOPEE pAYOUT 860212,SHOPEE PAYOUT 860212,0,-4295.699999999997,4295.699999999997,0.05253406514385503,-0.05120004159398839,1551.1699999999983,-1,1,0,0.25,0.43243243243243246,1,5.82600010738045,0.03461103648859955,1
BATCH000051,BANK0000052,2026-01-06,2026-01-07,81769.8,81769.8,87544.33,3030.0,338,sHOPEE dIGITAL my-730443,SHOPEE DIGITAL MY 730443,1,0.0,0.0,0.0,0.0,2744.529999999999,-1,1,0,0.2,0.4878048780487805,1,5.82600010738045,0.03461103648859955,1
BATCH000052,BANK0000021,2026-01-10,2026-01-11,59557.5,59557.5,64105.8,2637.3,261,Shopee Payout-601819,SHOPEE PAYOUT 601819,1,0.0,0.0,0.0,0.0,1911.0,-1,1,1,0.25,0.43243243243243246,1,5.568344503761097,0.0411398032627313,1
BATCH000052,BANK0000035,2026-01-10,2026-01-20,59557.5,57760.83,64105.8,2637.3,261,sH0PEE dIGITAL my571793,SH0PEE DIGITAL MY571793,0,1796.6699999999983,1796.6699999999983,0.030166981488477494,0.030630845902793524,3707.6699999999983,-10,10,0,0.0,0.45,1,5.568344503761097,0.0411398032627313,1
BATCH000052,BANK0000047,2026-01-10,2026-01-03,59557.5,61378.32,64105.8,2637.3,261,SP Settlement  833094,SP SETTLEMENT 833094,0,-1820.8199999999997,1820.8199999999997,0.03057247198085883,-0.03011394779205645,90.18000000000029,7,7,1,0.25,0.7027027027027027,1,5.568344503761097,0.0411398032627313,1
BATCH000053,BANK0000007,2026-01-12,2026-01-07,95126.08,86065.5,101781.18,3565.89,397,sHOPEE pAYOUT 860212,SHOPEE PAYOUT 860212,0,9060.580000000002,9060.580000000002,0.09524811702532052,0.10009342864941573,12149.789999999994,5,5,0,0.25,0.43243243243243246,1,5.986452005284438,0.035034865974240034,1
BATCH000053,BANK0000026,2026-01-12,2026-01-12,95126.08,95126.08,101781.18,3565.89,397,Shopee Digital MY 981551,SHOPEE DIGITAL MY 981551,1,0.0,0.0,0.0,0.0,3089.209999999992,0,0,0,0.2,0.4878048780487805,1,5.986452005284438,0.035034865974240034,1
BATCH000053,BANK0000038,2026-01-12,2026-01-03,95126.08,97192.72,101781.18,3565.89,397,sHOPEE pAYOUT-712321,SHOPEE PAYOUT 712321,0,-2066.6399999999994,2066.6399999999994,0.021725272396381723,-0.021492418417013326,1022.5699999999924,9,9,1,0.25,0.43243243243243246,1,5.986452005284438,0.035034865974240034,1
BATCH000053,BANK0000052,2026-01-12,2026-01-07,95126.08,81769.8,101781.18,3565.89,397,sHOPEE dIGITAL my-730443,SHOPEE DIGITAL MY 730443,0,13356.279999999999,13356.279999999999,0.14040608001507052,0.15129347024340412,16445.48999999999,5,5,0,0.2,0.4878048780487805,1,5.986452005284438,0.035034865974240034,1
BATCH000054,BANK0000004,2026-01-16,2026-01-22,76245.32,71542.25,81092.57,2260.26,308,SP Settlement  643484,SP SETTLEMENT 643484,0,4703.070000000007,4703.070000000007,0.06168339250199234,0.06366699009821986,7290.060000000012,-6,6,0,0.25,0.7027027027027027,1,5.733341276897746,0.02787259054682815,1
BATCH000054,BANK0000007,2026-01-16,2026-01-07,76245.32,86065.5,81092.57,2260.26,308,sHOPEE pAYOUT 860212,SHOPEE PAYOUT 860212,0,-9820.179999999993,9820.179999999993,0.12879715109071602,-0.12115110123143502,7233.189999999988,9,9,0,0.25,0.43243243243243246,1,5.733341276897746,0.02787259054682815,1
BATCH000054,BANK0000015,2026-01-16,2026-01-17,76245.32,75141.36,81092.57,2260.26,308,Shopee Payout 447257,SHOPEE PAYOUT 447257,1,1103.9600000000064,1103.9600000000064,0.014479052615950805,0.014584704336847665,3690.9500000000116,-1,1,1,0.25,0.43243243243243246,1,5.733341276897746,0.02787259054682815,1
BATCH000054,BANK0000052,2026-01-16,2026-01-07,76245.32,81769.8,81092.57,2260.26,308,sHOPEE dIGITAL my-730443,SHOPEE DIGITAL MY 730443,0,-5524.479999999996,5524.479999999996,0.07245664389630728,-0.06995105963744663,2937.4899999999907,9,9,0,0.2,0.4878048780487805,1,5.733341276897746,0.02787259054682815,1
BATCH000055,BANK0000004,2026-01-17,2026-01-22,64301.55,71542.25,68541.02,2091.52,251,SP Settlement  643484,SP SETTLEMENT 643484,0,-7240.699999999997,7240.699999999997,0.11260537265431388,-0.10670287361852537,5092.75,-5,5,0,0.25,0.7027027027027027,1,5.529429087511423,0.030514865404687584,1
BATCH000055,BANK0000021,2026-01-17,2026-01-11,64301.55,59557.5,68541.02,2091.52,251,Shopee Payout-601819,SHOPEE PAYOUT 601819,0,4744.050000000003,4744.050000000003,0.0737781593134225,0.07664026550007286,6892.0,6,6,1,0.25,0.43243243243243246,1,5.529429087511423,0.030514865404687584,1
BATCH000055,BANK0000035,2026-01-17,2026-01-20,64301.55,57760.83,68541.02,2091.52,251,sH0PEE dIGITAL my571793,SH0PEE DIGITAL MY571793,0,6540.720000000001,6540.720000000001,0.10171947643563803,0.10727111140286638,8688.669999999998,-3,3,0,0.0,0.45,1,5.529429087511423,0.030514865404687584,1
BATCH000055,BANK0000040,2026-01-17,2026-01-21,64301.55,64301.55,68541.02,2091.52,251,Shopee Digital MY 222681,SHOPEE DIGITAL MY 222681,1,0.0,0.0,0.0,0.0,2147.949999999997,-4,4,0,0.2,0.4878048780487805,1,5.529429087511423,0.030514865404687584,1
BATCH000056,BANK0000020,2026-01-18,2026-01-18,37420.41,37420.41,39145.89,512.72,155,shopee-payout  218275,SHOPEE PAYOUT 218275,1,0.0,0.0,0.0,0.0,1212.7599999999948,0,0,1,0.25,0.43243243243243246,1,5.049856007249537,0.013097671300869645,1
BATCH000057,BANK0000021,2026-01-20,2026-01-11,57760.83,59557.5,60281.78,587.09,226,Shopee Payout-601819,SHOPEE PAYOUT 601819,0,-1796.6699999999983,1796.6699999999983,0.031105335570835776,-0.030630845902793524,137.19000000000233,9,9,1,0.25,0.43243243243243246,1,5.424950017481403,0.009739095295460751,1
BATCH000057,BANK0000035,2026-01-20,2026-01-20,57760.83,57760.83,60281.78,587.09,226,sH0PEE dIGITAL my571793,SH0PEE DIGITAL MY571793,1,0.0,0.0,0.0,0.0,1933.8600000000006,0,0,0,0.0,0.45,1,5.424950017481403,0.009739095295460751,1
BATCH000057,BANK0000040,2026-01-20,2026-01-21,57760.83,64301.55,60281.78,587.09,226,Shopee Digital MY 222681,SHOPEE DIGITAL MY 222681,0,-6540.720000000001,6540.720000000001,0.113237984980479,-0.10727111140286638,4606.860000000001,-1,1,0,0.2,0.4878048780487805,1,5.424950017481403,0.009739095295460751,1
BATCH000057,BANK0000045,2026-01-20,2026-01-29,57760.83,53256.9,60281.78,587.09,226,sHOPEE dIGITAL my  622918,SHOPEE DIGITAL MY 622918,0,4503.93,4503.93,0.07797550693090803,0.08118202651490236,6437.790000000001,-9,9,0,0.2,0.4878048780487805,1,5.424950017481403,0.009739095295460751,1
BATCH000058,BANK0000004,2026-01-22,2026-01-22,71542.25,71542.25,76316.26,2489.92,300,SP Settlement  643484,SP SETTLEMENT 643484,1,0.0,0.0,0.0,0.0,2284.0899999999965,0,0,0,0.25,0.7027027027027027,1,5.707110264748875,0.03262633677279259,1
BATCH000058,BANK0000015,2026-01-22,2026-01-17,71542.25,75141.36,76316.26,2489.92,300,Shopee Payout 447257,SHOPEE PAYOUT 447257,0,-3599.1100000000006,3599.1100000000006,0.05030747565249906,-0.04908228576137219,1315.020000000004,5,5,1,0.25,0.43243243243243246,1,5.707110264748875,0.03262633677279259,1
BATCH000058,BANK0000040,2026-01-22,2026-01-21,71542.25,64301.55,76316.26,2489.92,300,Shopee Digital MY 222681,SHOPEE DIGITAL MY 222681,0,7240.699999999997,7240.699999999997,0.1012087263120743,0.10670287361852537,9524.789999999994,1,1,0,0.2,0.4878048780487805,1,5.707110264748875,0.03262633677279259,1
BATCH000059,BANK0000015,2026-01-26,2026-01-17,87756.88,75141.36,94031.99,3385.01,346,Shopee Payout 447257,SHOPEE PAYOUT 447257,0,12615.520000000004,12615.520000000004,0.14375533861276749,0.155197211193018,15505.62000000001,9,9,1,0.25,0.43243243243243246,1,5.849324779946859,0.0359984937041107,1
BATCH000059,BANK0000046,2026-01-26,2026-02-01,87756.88,90785.13,94031.99,3385.01,346,Shopee Digital MY  912447,SHOPEE DIGITAL MY 912447,0,-3028.25,3028.25,0.03450726598302036,-0.033924861751362556,138.14999999999418,-6,6,1,0.2,0.4878048780487805,1,5.849324779946859,0.0359984937041107,1
BATCH000060,BANK0000035,2026-01-28,2026-01-20,53256.9,57760.83,56375.79,1456.82,225,sH0PEE dIGITAL my571793,SH0PEE DIGITAL MY571793,0,-4503.93,4503.93,0.08456988671890403,-0.08118202651490236,2841.8600000000006,8,8,0,0.0,0.45,1,5.420534999272286,0.025841234331261696,1
BATCH000060,BANK0000045,2026-01-28,2026-01-29,53256.9,53256.9,56375.79,1456.82,225,sHOPEE dIGITAL my  622918,SHOPEE DIGITAL MY 622918,1,0.0,0.0,0.0,0.0,1662.0699999999997,-1,1,0,0.2,0.4878048780487805,1,5.420534999272286,0.025841234331261696,1
BATCH000061,BANK0000004,2026-02-01,2026-01-22,64799.92,71542.25,69333.83,2239.04,269,SP Settlement  643484,SP SETTLEMENT 643484,0,-6742.330000000002,6742.330000000002,0.10404843092398883,-0.09898236114124792,4447.459999999992,10,10,0,0.25,0.7027027027027027,1,5.598421958998375,0.03229361481977845,1
BATCH000061,BANK0000012,2026-02-01,2026-02-06,64799.92,62667.76,69333.83,2239.04,269,SHOPEE DIGITAL318834,SHOPEE DIGITAL318834,0,2132.159999999996,2132.159999999996,0.03290374432561022,0.03345672292905988,4427.030000000006,-5,5,0,0.3333333333333333,0.4864864864864865,1,5.598421958998375,0.03229361481977845,1
BATCH000061,BANK0000029,2026-02-01,2026-02-02,64799.92,64463.73,69333.83,2239.04,269,sHOPEE pAYOUT  453141,SHOPEE PAYOUT 453141,1,336.18999999999505,336.18999999999505,0.005188123689041515,0.005201548253522148,2631.060000000005,-1,1,0,0.25,0.43243243243243246,1,5.598421958998375,0.03229361481977845,1
BATCH000061,BANK0000048,2026-02-01,2026-02-06,64799.92,64263.08,69333.83,2239.04,269,Shopee Payout440982,SHOPEE PAYOUT440982,0,536.8399999999965,536.8399999999965,0.008284578129108747,0.00831895705264074,2831.7100000000064,-5,5,0,0.3333333333333333,0.4444444444444444,1,5.598421958998375,0.03229361481977845,1
BATCH000062,BANK0000046,2026-01-31,2026-02-01,90785.13,90785.13,94858.21,1120.4,364,Shopee Digital MY  912447,SHOPEE DIGITAL MY 912447,1,0.0,0.0,0.0,0.0,2952.6800000000076,-1,1,1,0.2,0.4878048780487805,1,5.8998973535824915,0.01181131290586234,1
BATCH000063,BANK0000012,2026-02-05,2026-02-06,64263.08,62667.76,68246.65,1902.38,270,SHOPEE DIGITAL318834,SHOPEE DIGITAL318834,0,1595.3199999999997,1595.3199999999997,0.024824829435501686,0.025137765876419138,3676.5099999999875,-1,1,0,0.3333333333333333,0.4864864864864865,1,5.602118820879701,0.02787506786047374,1
